174.6374028,28.57407184
181.4605083,113.8046113
188.0900677,167.5331872
195.0328889,110.3950659
202.2782769,46.17534392
209.1731428,106.0091069
215.6712564,106.2577397
222.5892375,57.91081022
229.3267825,173.4221216
236.834717,116.2843858
245.2389669,141.9311441
250.982561,109.2122293
259.0980442,137.0565929
264.6363621,76.98711061
273.4335693,63.56209796
279.4831802,22.54058352
287.8612099,57.46693329
293.101791,2.769653311
299.8707312,7.169874961
307.8009483,0.581877756
455.2962238,0.438287518
489.7681384,0.461801624
498.2199986,9.258775628
505.532662,21.22957573
510.8563886,37.10622305
518.2615125,16.3542535
526.434266,23.9300359
532.3651962,24.9108825
540.1827038,64.04130846
546.4722295,160.104749
554.1676575,147.0558563
561.9928827,79.32724991
570.043137,90.17022694
575.8071247,102.7357689
581.7982577,94.61181204
589.222099,86.73514628
596.5260188,136.9864768
603.4193841,143.8877712
610.7113117,89.95190138
617.0262326,94.88235445
624.8197139,116.0699824
631.8104272,56.96149155
639.392988,104.5036542
645.034938,74.45827479
653.2516714,43.42944518
658.6015775,11.4134215
666.0374109,7.723956106
672.8870402,0
680.3567337,7.487502438
687.4955852,0.103251435
694.6555993,0.108177553
820.1004573,0.68709495
849.0262089,0.460690563
856.1869284,0.711922585
863.0654799,2.440792987
869.6653905,6.878831288
877.5512819,60.33253267
883.236968,45.55811933
891.1016968,91.62264359
898.3886865,35.96263244
